id	dataset_id	institution_code	collection_code	catalog_number	basis_of_record	scientific_name	scientific_name_author	taxon_id	kingdom	phylum	class	order	family	genus	specific_epithet	kingdom_id	phylum_id	class_id	order_id	family_id	genus_id	species_id	country_code	host_country	latitude	longitude	year	month	event_date	elevation_in_meters	depth_in_meters	verbatim_scientific_name	taxon_rank	verbatim_kingdom	verbatim_phylum	verbatim_class	verbatim_order	verbatim_family	verbatim_genus	verbatim_specific_epithet	verbatim_infraspecific_epithet	verbatim_latitude	verbatim_longitude	coordinate_precision	maximum_elevation_in_meters	minimum_elevation_in_meters	elevation_precision	minimum_depth_in_meters	maximum_depth_in_meters	depth_precision	continent_ocean	state_province	county	country	recorded_by	locality	verbatim_year	verbatim_month	day	verbatim_basis_of_record	identified_by	date_identified	created	modified
187555799	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	24010	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				0	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	0.000	0.000		0.000	0.000		North America	Louisiana	Washington Parish	USA	Urbatsch, Lowell E.	Varnado				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:29Z
187556228	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	71440	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				0	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	0.000	0.000		0.000	0.000		North America	Arkansas	Izard County	USA	Hyatt, Philip E.	Calico Rock				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:30Z
217036030	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60959	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Florida		United States of America	A. H. Curtiss	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.				S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036063	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60990	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1980	7	1980-07-07T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	North Carolina	Transylvania Co.	United States of America	A. Bond	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1980	07	07	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036096	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60949	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1869					Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	South Carolina		United States of America	H. W. Ravenel	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1869			S			2009-08-24T16:41Z	2011-01-28T03:07Z
210240153	849c69c4-f762-11e1-a439-00145eb45e9a	NTSRV	PA-NHP	EO.58.19225	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US				2007			369		Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata					371.856	365.76					North America	Pennsylvania	Fulton (PA)	UNITED STATES	Kunsman, John (#17206). 2007. #UNK. PN.	Fulton (PA)	2007			Specimen			2009-05-30T02:30Z	2013-12-23T22:50Z
78904738	849c69c4-f762-11e1-a439-00145eb45e9a	NTSRV	PA-NHP	EO.58.17549	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US				1944					Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata											North America	Pennsylvania	Bucks (PA), Philadelphia (PA)	UNITED STATES	Long, Bayard. (#62630). 1944. #UNK. AN.	Bucks (PA), Philadelphia (PA)	1944			Specimen			2007-07-10T03:56Z	2013-12-23T22:49Z
168734711	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	8191	OKLA07430	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735833	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	19	SEOSU17562	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735866	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	144	SEOSU20062	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
172317076	95b17bbe-f762-11e1-a439-00145eb45e9a	EKY	EKY Plants	29088	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.						Pinaceae															Barbour	USA	M.H. McGuffey	Kennedy Unit Access of Eufaula NWR off of US 431, 2.5 mi. N of Eufaula.							2008-08-07T12:24Z	2009-08-24T17:51Z
172361653	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	6347	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Lafayette	USA	R. M. Schuster								2008-08-07T12:50Z	2009-08-24T18:42Z
172361686	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	23842	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Jasper	USA	S. B. Jones								2008-08-07T12:50Z	2009-08-24T18:42Z
187555777	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	23988	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				0	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	0.000	0.000		0.000	0.000		North America	Louisiana	Bossier Parish	USA	Robinette, Brenda	Barksdale Air Force Base				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:29Z
438923476	b5cdf794-8fa4-4a85-8b26-755d087bf531	MNHN	P	P01583415	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		FR								pinus echinata						pinaceae	pinus	echinata																				PreservedSpecimen			2011-11-11T03:30Z	2013-08-08T20:28Z
45650154	84e142ce-f762-11e1-a439-00145eb45e9a	California State University, Chico	Herbarium	60222	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1990	3	1990-03-18T00:00Z			Pinus echinata		Plantae	Coniferophyta (conifers)			Pinaceae	Pinus	echinata												Mississippi	Marshall	United States	Carl F. Chuey	7 miles south of waterford on old S.R. 7 between new S.R. 7 and railroad and just north of Marshall-Lafayette county line. A frequent tree found in open swampy woods.	1990	3	18				2007-03-23T23:43Z	2013-06-14T16:13Z
352188696	964651ee-f762-11e1-a439-00145eb45e9a	YPM	PB	YPM PB 152879	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-29T03:30Z	2013-12-22T20:27Z
346753145	963f12d0-f762-11e1-a439-00145eb45e9a	YPM	BOT	YPM YU 024522	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-26T11:32Z	2013-12-22T20:28Z
202631222	9642d0e6-f762-11e1-a439-00145eb45e9a	YPM	PB	PB.152879	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2009-03-13T17:47Z	2011-01-08T15:48Z
203357684	964651ee-f762-11e1-a439-00145eb45e9a	YPM	PB	PB.152782	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2009-03-23T17:37Z	2010-08-10T03:16Z
217036041	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60907	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1877					Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New York	Richmond Co.	United States of America	N. L. Britton	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1877			S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036074	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60948	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1915	10	1915-10-07T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Missouri	Taney Co.	United States of America	W. W. Eggleston	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1915	10	07	S			2009-08-24T16:41Z	2011-01-28T03:07Z
321748539	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	699905	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	37.0	-90.43	1994	8	1994-08-31T00:00Z	60		Pinus echinata Mill.						Pinaceae	Pinus	echinata		37	-90.43			60					North America	Missouri	Wayne	United States	Sharon Bodine, Chris Dietrich & Heidi Schmidt	Mark Twain National Forest, ca. 11 mi S of Greenville, off Hwy. 67 along Forest Service Road 546.	1994	8	31	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321748737	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1061179	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1989	9	1989-09-03T00:00Z	311		Pinus echinata Mill.						Pinaceae	Pinus	echinata						311					North America	Missouri	Sainte Genevieve	United States	G. Yatskievych & K. Yatskievych	Pickle Springs Natural Area, ca 5 miles E of Farmington and just N of County Road AA; T36N R7E S30 NE 1/4; elev. 1020 feet; Piney Glade; sandstone glade with scattered pines, oaks, and junipers.	1989	9	3	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321748935	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1684914	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1919	9	1919-09-14T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	Wayne	United States	Palmer, E.J.	Rocky upland woods, Williamsville.	1919	9	14	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321748968	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1685333	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	37.2	-90.54	1980	5	1980-05-04T00:00Z	286		Pinus echinata Mill.						Pinaceae	Pinus	echinata		37.2	-90.54			286					North America	Missouri	Reynolds	United States	Haefner, Rebecca	Bowles Pond. Upland sink-hole pond. Shrub-carr habitat surrounded by oak-pine forest. W of St. Hwy V, and N of Redford.	1980	5	4	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749271	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3526708	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	36.74	-90.83	1897	7	1897-07-25T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata		36.74	-90.83								North America	Missouri	Ripley	United States	K.K. Mackenzie	Pleasant Grove common	1897	7	25	S			2011-01-14T04:05Z	2011-01-19T08:33Z
172317079	95b17bbe-f762-11e1-a439-00145eb45e9a	EKY	EKY Plants	40047	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.						Pinaceae															Lafayette	USA	T.J. Weckman, J.E., H.M. and J.C. Weckman	Holly Springs National Forest; ca. 10 mi. NE of Oxford, MS off Hwy. 30.							2008-08-07T12:24Z	2009-08-24T17:51Z
172361656	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	8879	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Lafayette	USA	B. Eaton								2008-08-07T12:50Z	2009-08-24T18:42Z
172361689	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	23841	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Jefferson	USA	S. B. Jones								2008-08-07T12:50Z	2009-08-24T18:42Z
168734714	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	31632	OKLA76054	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734813	8937328e-f762-11e1-a439-00145eb45e9a	OKL	1035	OKL4922	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734879	8937328e-f762-11e1-a439-00145eb45e9a	OKL	3530	OKL4900	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734912	8937328e-f762-11e1-a439-00145eb45e9a	OKL	1007b	OKL54704	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735836	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	25	SEOSU17595	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735869	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	14	SEOSU20095	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
623655521	95c938a8-f762-11e1-a439-00145eb45e9a	KU	KANU	156989	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0						Pinus echinata						Pinaceae	Pinus	echinata		0	0								North America	Arkansas	Conway	USA	Delzie Demaree	Morrilton					Delzie Demaree		2012-06-16T01:25Z	2013-12-22T19:58Z
321748938	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1684959	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1980	5	1980-05-03T00:00Z	313		Pinus echinata Mill.						Pinaceae	Pinus	echinata					316	310					North America	Missouri	Reynolds	United States	Haefner, Rebecca	Lily Pond Natural Area. Upland sink-hole pond. Shrub-carr habitat surrounded by oak-pine forest. W of St. Hwy V, and N of Redford.	1980	5	3	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749274	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3532044	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1913	9	1913-09-11T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	McDonald	United States	E.J. Palmer	Elk Spring dry hiltops	1913	9	11	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749340	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	100290341	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1977	9	1977-09-20T00:00Z	65		Pinus echinata Mill.						Pinaceae	Pinus	echinata						65					North America	Arkansas	Ashley	United States		Flat woods.  West Crossett.  P.O. Crossett.	1977	9	20	S			2011-01-14T04:09Z	2011-01-19T08:33Z
217036044	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60914	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America			United States of America	A. W. Chapman	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.				S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036077	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60980	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1887	6	1887-06-18T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Virginia		United States of America	E. S. Burgess	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1887	06	18	S	P. M. Mazzeo		2009-08-24T16:41Z	2011-01-28T03:07Z
217036110	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61053	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America			United States of America	Collector unspecified	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.				S			2009-08-24T16:41Z	2011-01-28T03:07Z
219013937	96b064a8-f762-11e1-a439-00145eb45e9a	IBUNAM	MEXU	sn474	UNKNOWN	Pinus echinata Mill.	Miller	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		MX			1967	4	1967-04-23T00:00Z	0		Pinus echinata Miller		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata						0						Carolina		Estados Unidos de América	Bozeman John R.	Road 1 mi S of S. C. Highway 119	1967	4	23				2009-09-09T18:54Z	2009-09-09T18:54Z
203357687	964651ee-f762-11e1-a439-00145eb45e9a	YPM	PB	PB.152879	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2009-03-23T17:37Z	2010-08-10T03:16Z
346753148	963f12d0-f762-11e1-a439-00145eb45e9a	YPM	BOT	YPM YU 024523	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-26T11:32Z	2013-12-22T20:28Z
345669788	7e36d9b6-f762-11e1-a439-00145eb45e9a	BRIT	BRIT	R. J. O'Kennon 18878	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			2003	8	2003-08-29T00:00Z	0		Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata					0	0					North America	Texas	Wise County	United States of America	R. J. O'Kennon		2003	8	29	S		2003-08-29T00:00Z	2011-04-07T12:19Z	2013-06-14T11:51Z
331854349	8937328e-f762-11e1-a439-00145eb45e9a	OKL	CTH-520	OKL30188	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2011-03-07T11:53Z	2011-12-15T16:55Z
623655430	95c938a8-f762-11e1-a439-00145eb45e9a	KU	KANU	159014	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0						Pinus echinata						Pinaceae	Pinus	echinata		0	0								North America	Missouri	Iron	USA	Lawrence K Magrath	Bixby, 3 mi E on MO 32					Lawrence K Magrath		2012-06-16T01:25Z	2013-12-22T19:58Z
321748946	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1685057	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1974	8	1974-08-27T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	Dent	United States	Maupin, Gordon T.	Flora of Montauk State Park. Steep SW facing glade.	1974	8	27	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749282	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3544442	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	37.58	-89.54	1938	4	1938-04-21T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata		37.58	-89.54								North America	Missouri	Perry	United States	J.A. Steyermark	Slopes of ravine tributary to creek tributary to Apple Creek, 3 mi SE of Altenburg cherty wooded slopes of ravine	1938	4	21	S			2011-01-14T04:05Z	2011-01-19T08:33Z
237160359	98b2bb30-1627-11df-bd84-b8a03c50a862	TAIF	PLANT	51901	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		TW			1977	10	1977-10-15T00:00Z			Pinus echinata Mill		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata		-9999.00000	-9999.00000											1		Union County	1977	10	15	PreservedSpecimen			2010-04-29T11:54Z	2012-08-21T15:04Z
