"gbif","myco","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","manual.remove"
"Bromus ramosus","Bromus ramosus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus hordeaceus","Bromus hordeaceus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus tectorum","Bromus tectorum",1,1,"False","FALSE","FALSE","FALSE",
"Bromus confinis","Bromus confinis",1,1,"False","FALSE","FALSE","FALSE",
"Bromus condensatus","Bromus condensatus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus coloratus","Bromus coloratus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus paulsenii","Bromus paulsenii",1,1,"False","FALSE","FALSE","FALSE",
"Bromus pseudosecalinus","Bromus pseudosecalinus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus arizonicus","Bromus arizonicus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus lepidus","Bromus lepidus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus secalinus","Bromus secalinus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus lanatus","Bromus lanatus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus bromoideus","Bromus bromoideus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus pannonicus","Bromus pannonicus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus variegatus","Bromus variegatus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus sterilis","Bromus sterilis",1,1,"False","FALSE","FALSE","FALSE",
"Bromus squarrosus","Bromus squarrosus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus diandrus","Bromus diandrus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus arvensis","Bromus arvensis",1,1,"False","FALSE","FALSE","FALSE",
"Bromus madritensis","Bromus madritensis",1,1,"False","FALSE","FALSE","FALSE",
"Bromus erectus","Bromus erectus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus moellendorffianus","Bromus moellendorffianus",1,1,"False","FALSE","FALSE","FALSE",
"Bromus brevis","Bromus brevis",1,1,"False","FALSE","FALSE","FALSE",
"Bromus morrisonensis","Bromus morrisonensis",1,1,"False","FALSE","FALSE","FALSE",
"Bromus scoparius","Bromus scoparius",1,1,"False","FALSE","FALSE","FALSE",
"Bromus pseudothominii","Bromus pseudothominii",1,1,"False","FALSE","FALSE","FALSE",
"Brosimopsis lactescens","Brosimopsis lactescens",1,1,"False","FALSE","FALSE","FALSE",
"Brosimopsis oblongifolia","Brosimopsis oblongifolia",1,1,"False","FALSE","FALSE","FALSE",
"Brosimopsis diandra","Brosimopsis diandra",1,1,"False","FALSE","FALSE","FALSE",
"Brosimopsis amplifolia","Brosimopsis amplifolia",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum lactescens","Brosimum lactescens",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum belizense","Brosimum belizense",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum ojoche","Brosimum ojoche",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum terrabanum","Brosimum terrabanum",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum alicastrum","Brosimum alicastrum",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum conzattii","Brosimum conzattii",1,1,"False","FALSE","FALSE","FALSE",
"Brosimum gentlei","Brosimum gentlei",1,1,"False","FALSE","FALSE","FALSE",
"Broussonetia papyrifera","Broussonetia papyrifera",1,1,"False","FALSE","FALSE","FALSE",
"Brunia radiata","Brunia radiata",1,1,"False","FALSE","FALSE","FALSE",
"Brunia nodiflora","Brunia nodiflora",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia macrophylla","Bryonia macrophylla",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia alba","Bryonia alba",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia subsessilis","Bryonia subsessilis",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia dioica","Bryonia dioica",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia scabra","Bryonia scabra",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia maderaspatana","Bryonia maderaspatana",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia hispida","Bryonia hispida",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia multiflora","Bryonia multiflora",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia callosa","Bryonia callosa",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia cordifolia","Bryonia cordifolia",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia micropoda","Bryonia micropoda",1,1,"False","FALSE","FALSE","FALSE",
"Bryonia scabrella","Bryonia scabrella",1,1,"False","FALSE","FALSE","FALSE",
"Bryophyllum verticillatum","Bryophyllum verticillatum",1,1,"False","FALSE","FALSE","FALSE",
"Bubroma guasuma","Bubroma guasuma",1,1,"False","FALSE","FALSE","FALSE",
"Bubroma polybotryum","Bubroma polybotryum",1,1,"False","FALSE","FALSE","FALSE",
"Bubroma invira","Bubroma invira",1,1,"False","FALSE","FALSE","FALSE",
"Buchanania auriculata","Buchanania auriculata",1,1,"False","FALSE","FALSE","FALSE",
"Buchloe dactyloides","Buchloe dactyloides",1,1,"False","FALSE","FALSE","FALSE",
"Buchloë dactyloides","Buchloe dactyloides",0.9619047619,1,"False","FALSE","FALSE","FALSE",
"Buda rubra","Buda rubra",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja plectranthoidea","Buddleja plectranthoidea",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja virgata","Buddleja virgata",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja variabilis","Buddleja variabilis",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja asiatica","Buddleja asiatica",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja discolor","Buddleja discolor",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja shimidzuana","Buddleja shimidzuana",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja arfakensis","Buddleja arfakensis",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja heliophila","Buddleja heliophila",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja davidii","Buddleja davidii",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja delavayi","Buddleja delavayi",1,1,"False","FALSE","FALSE","FALSE",
"Buddleja neemda","Buddleja neemda",1,1,"False","FALSE","FALSE","FALSE",
"Buglossoides gasparrinii","Buglossoides gasparrinii",1,1,"False","FALSE","FALSE","FALSE",
"Buglossoides incrassata","Buglossoides incrassata",1,1,"False","FALSE","FALSE","FALSE",
"Buglossoides arvensis","Buglossoides arvensis",1,1,"False","FALSE","FALSE","FALSE",
"Bulbine alata","Bulbine alata",1,1,"False","FALSE","FALSE","FALSE",
"Bulbine semibarbata","Bulbine semibarbata",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis capillaris","Bulbostylis capillaris",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis densa","Bulbostylis densa",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis paraensis","Bulbostylis paraensis",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis abortiva","Bulbostylis abortiva",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis tenuifolia","Bulbostylis tenuifolia",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis conifera","Bulbostylis conifera",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis barbata","Bulbostylis barbata",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis paradoxa","Bulbostylis paradoxa",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis truncata","Bulbostylis truncata",1,1,"False","FALSE","FALSE","FALSE",
"Bulbostylis schoenoides","Bulbostylis schoenoides",1,1,"False","FALSE","FALSE","FALSE",
"Bulga orientalis","Bulga orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Bulliarda moschata","Bulliarda moschata",1,1,"False","FALSE","FALSE","FALSE",
"Bunias orientalis","Bunias orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Bunium copticum","Bunium copticum",1,1,"False","FALSE","FALSE","FALSE",
"Bunium flexuosum","Bunium flexuosum",1,1,"False","FALSE","FALSE","FALSE",
"Bunium chaerophylloides","Bunium chaerophylloides",1,1,"False","FALSE","FALSE","FALSE",
"Bunium majus","Bunium majus",1,1,"False","FALSE","FALSE","FALSE",
"Bunium minus","Bunium minus",1,1,"False","FALSE","FALSE","FALSE",
"Bunium denudatum","Bunium denudatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum lipskyanum","Bupleurum lipskyanum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum bicaule","Bupleurum bicaule",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum angustissimum","Bupleurum angustissimum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum apiculatum","Bupleurum apiculatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum sibthorpianum","Bupleurum sibthorpianum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum rigidum","Bupleurum rigidum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum aristatum","Bupleurum aristatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum intermedium","Bupleurum intermedium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum woronowii","Bupleurum woronowii",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum divaricatum","Bupleurum divaricatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum parnassicum","Bupleurum parnassicum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum aegyptiacum","Bupleurum aegyptiacum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum multinerve","Bupleurum multinerve",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum mundtii","Bupleurum mundtii",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum scorzonerifolium","Bupleurum scorzonerifolium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum wightii","Bupleurum wightii",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum petrogenes","Bupleurum petrogenes",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum falcatum","Bupleurum falcatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum longifolium","Bupleurum longifolium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum gracillimum","Bupleurum gracillimum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum baldense","Bupleurum baldense",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum corsicum","Bupleurum corsicum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum sprunerianum","Bupleurum sprunerianum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum flexuosum","Bupleurum flexuosum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum mucronatum","Bupleurum mucronatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum komarovianum","Bupleurum komarovianum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum krylovianum","Bupleurum krylovianum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum marginatum","Bupleurum marginatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum opacum","Bupleurum opacum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum chinense","Bupleurum chinense",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum graminifolium","Bupleurum graminifolium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum virgatum","Bupleurum virgatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum semidiaphanum","Bupleurum semidiaphanum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum angustifolium","Bupleurum angustifolium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum thianschanicum","Bupleurum thianschanicum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum ranunculoides","Bupleurum ranunculoides",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum heterophyllum","Bupleurum heterophyllum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum lancifolium","Bupleurum lancifolium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum gerardii","Bupleurum gerardii",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum odontites","Bupleurum odontites",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum glumaceum","Bupleurum glumaceum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum densiflorum","Bupleurum densiflorum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum exaltatum","Bupleurum exaltatum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum nordmannianum","Bupleurum nordmannianum",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum rotundifolium","Bupleurum rotundifolium",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum petiolare","Bupleurum petiolare",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum veronense","Bupleurum veronense",1,1,"False","FALSE","FALSE","FALSE",
"Bupleurum nervosum","Bupleurum nervosum",1,1,"False","FALSE","FALSE","FALSE",
"Bursera fagaroides","Bursera fagaroides",1,1,"False","FALSE","FALSE","FALSE",
"Bursera microphylla","Bursera microphylla",1,1,"False","FALSE","FALSE","FALSE",
"Bursera tenuifolia","Bursera tenuifolia",1,1,"False","FALSE","FALSE","FALSE",
"Bursera inaguensis","Bursera inaguensis",1,1,"False","FALSE","FALSE","FALSE",
"Bursera obovata","Bursera obovata",1,1,"False","FALSE","FALSE","FALSE",
"Bursera rhoifolia","Bursera rhoifolia",1,1,"False","FALSE","FALSE","FALSE",
"Bursera macdougalii","Bursera macdougalii",1,1,"False","FALSE","FALSE","FALSE",
"Bursera lonchophylla","Bursera lonchophylla",1,1,"False","FALSE","FALSE","FALSE",
"Bursera hindsiana","Bursera hindsiana",1,1,"False","FALSE","FALSE","FALSE",
"Bursera schaffneri","Bursera schaffneri",1,1,"False","FALSE","FALSE","FALSE",
"Bursera purpusii","Bursera purpusii",1,1,"False","FALSE","FALSE","FALSE",
"Bussea occidentalis","Bussea occidentalis",1,1,"False","FALSE","FALSE","FALSE",
"Butomus umbellatus","Butomus umbellatus",1,1,"False","FALSE","FALSE","FALSE",
"Buxus colchica","Buxus colchica",1,1,"False","FALSE","FALSE","FALSE",
"Buxus variegata","Buxus variegata",1,1,"False","FALSE","FALSE","FALSE",
"Buxus japonica","Buxus japonica",1,1,"False","FALSE","FALSE","FALSE",
"Buxus microphylla","Buxus microphylla",1,1,"False","FALSE","FALSE","FALSE",
"Buxus suffruticosa","Buxus suffruticosa",1,1,"False","FALSE","FALSE","FALSE",
"Buxus macrophylla","Buxus macrophylla",1,1,"False","FALSE","FALSE","FALSE",
"Buxus cephalantha","Buxus cephalantha",1,1,"False","FALSE","FALSE","FALSE",
"Buxus liukiuensis","Buxus liukiuensis",1,1,"False","FALSE","FALSE","FALSE",
"Buxus arborescens","Buxus arborescens",1,1,"False","FALSE","FALSE","FALSE",
"Buxus sempervirens","Buxus sempervirens",1,1,"False","FALSE","FALSE","FALSE",
"Buxus harlandii","Buxus harlandii",1,1,"False","FALSE","FALSE","FALSE",
"Buxus virens","Buxus virens",1,1,"False","FALSE","FALSE","FALSE",
"Buxus marginata","Buxus marginata",1,1,"False","FALSE","FALSE","FALSE",
"Byrsonima rugosa","Byrsonima rugosa",1,1,"False","FALSE","FALSE","FALSE",
"Byrsonima aerugo","Byrsonima aerugo",1,1,"False","FALSE","FALSE","FALSE",
"Byrsonima ferruginea","Byrsonima ferruginea",1,1,"False","FALSE","FALSE","FALSE",
"Byrsonima coleostachya","Byrsonima coleostachya",1,1,"False","FALSE","FALSE","FALSE",
"Byrsonima stipulacea","Byrsonima stipulacea",1,1,"False","FALSE","FALSE","FALSE",
"Caballeria ferruginea","Caballeria ferruginea",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea canjerana","Cabralea canjerana",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea macrophylla","Cabralea macrophylla",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea laevis","Cabralea laevis",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea rojasii","Cabralea rojasii",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea poeppigii","Cabralea poeppigii",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea cauliflora","Cabralea cauliflora",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea warmingiana","Cabralea warmingiana",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea lacaziana","Cabralea lacaziana",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea eichleriana","Cabralea eichleriana",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea pedunculata","Cabralea pedunculata",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea macrantha","Cabralea macrantha",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea villosa","Cabralea villosa",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea pilosa","Cabralea pilosa",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea oblongifoliola","Cabralea oblongifoliola",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea multijuga","Cabralea multijuga",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea schwackei","Cabralea schwackei",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea erismatica","Cabralea erismatica",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea glaziovii","Cabralea glaziovii",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea glaberrima","Cabralea glaberrima",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea pallescens","Cabralea pallescens",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea gaudichaudii","Cabralea gaudichaudii",1,1,"False","FALSE","FALSE","FALSE",
"Cabralea lagoensis","Cabralea lagoensis",1,1,"False","FALSE","FALSE","FALSE",
"Cachrys odontalgica","Cachrys odontalgica",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia leiostachya","Caesalpinia leiostachya",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia ferrea","Caesalpinia ferrea",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia gilliesii","Caesalpinia gilliesii",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia mexicana","Caesalpinia mexicana",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia pannosa","Caesalpinia pannosa",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia eriostachys","Caesalpinia eriostachys",1,1,"False","FALSE","FALSE","FALSE",
"Caesalpinia eriostachya","Caesalpinia eriostachys",1,1,"False","FALSE","FALSE","FALSE",
"Cajanus scarabaeoides","Cajanus scarabaeoides",1,1,"False","FALSE","FALSE","FALSE",
"Cajanus cajan","Cajanus cajan",1,1,"False","FALSE","FALSE","FALSE",
"Cakile edentula","Cakile edentula",1,1,"False","FALSE","FALSE","FALSE",
"Cakile geniculata","Cakile geniculata",1,1,"False","FALSE","FALSE","FALSE",
"Cakile maritima","Cakile maritima",1,1,"False","FALSE","FALSE","FALSE",
"Cakile lanceolata","Cakile lanceolata",1,1,"False","FALSE","FALSE","FALSE",
"Cakile californica","Cakile californica",1,1,"False","FALSE","FALSE","FALSE",
"Caladium lindenii","Caladium lindenii",1,1,"False","FALSE","FALSE","FALSE",
"Caladium bicolor","Caladium bicolor",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis varia","Calamagrostis varia",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis epigeios","Calamagrostis epigeios",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis arundinacea","Calamagrostis arundinacea",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis effusiflora","Calamagrostis effusiflora",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis tianschanica","Calamagrostis tianschanica",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis bolanderi","Calamagrostis bolanderi",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis canescens","Calamagrostis canescens",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis korotkyi","Calamagrostis korotkyi",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis purpurascens","Calamagrostis purpurascens",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis villosa","Calamagrostis villosa",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis acutiflora","Calamagrostis acutiflora",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis canadensis","Calamagrostis canadensis",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis longiseta","Calamagrostis longiseta",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis rigens","Calamagrostis rigens",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis pseudophragmites","Calamagrostis pseudophragmites",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis emodensis","Calamagrostis emodensis",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis brevifolia","Calamagrostis brevifolia",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis purpurea","Calamagrostis purpurea",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis anthoxanthoides","Calamagrostis anthoxanthoides",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis lapponica","Calamagrostis lapponica",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis macilenta","Calamagrostis macilenta",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis autumnalis","Calamagrostis autumnalis",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis formosana","Calamagrostis formosana",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis densiflora","Calamagrostis densiflora",1,1,"False","FALSE","FALSE","FALSE",
"Calamagrostis obtusata","Calamagrostis obtusata",1,1,"False","FALSE","FALSE","FALSE",
"Calamintha bonanovae","Calamintha bonanovae",1,1,"False","FALSE","FALSE","FALSE",
"Calamintha parviflora","Calamintha parviflora",1,1,"False","FALSE","FALSE","FALSE",
"Calamintha granatensis","Calamintha granatensis",1,1,"False","FALSE","FALSE","FALSE",
"Calamintha alpina","Calamintha alpina",1,1,"False","FALSE","FALSE","FALSE",
"Calamintha litardierei","Calamintha litardierei",1,1,"False","FALSE","FALSE","FALSE",
"Calamintha caballeroi","Calamintha caballeroi",1,1,"False","FALSE","FALSE","FALSE",
